"trade_date","ts_code","name","industry","area","pe","float_share","total_share","total_assets","liquid_assets","fixed_assets","reserved","reserved_pershare","eps","bvps","pb","list_date","undp","per_undp","rev_yoy","profit_yoy","gpr","npr","holder_num"
"20240415","688079.SH","美迪凯","元器件","浙江","0","4.01","4.01","21.39","3.28","9.52","8.85","2.21","-0.16","3.65","1.92","20210302","2","0.5","-25.62","-840.04","22.62","-27.82","11152"
"20240415","300787.SZ","海能实业","元器件","江西","17.92","1.35","2.2","31.12","16.27","9.5","3.96","1.8","0.47","6.78","1.72","20190815","8.95","4.07","-25.62","-64.46","28.76","7.67","12613"
"20240415","301355.SZ","南王科技","广告包装","福建","30.09","0.49","1.95","19.81","8.69","2.94","9.58","4.91","0.35","7.72","1.5","20230612","3.17","1.62","0","0","17.83","6.59","22330"
"20240415","002076.SZ","星光股份","家用电器","广东","0","10.37","11.09","5.51","2.8","0.31","4.73","0.43","-0.01","0.29","6.22","20061025","-13.78","-1.24","9.44","90.41","35.75","-6.12","32981"
"20240415","688129.SH","东来技术","染料涂料","上海","38.54","1.2","1.2","15.19","12.49","0.47","4.44","3.68","0.24","7.19","1.7","20201023","2.81","2.34","34.22","33.5","31.26","7.95","5864"
"20240415","300530.SZ","领湃科技","电气设备","湖南","0","1.58","1.72","18.57","8.42","0.69","6.13","3.57","-0.71","1.67","11.15","20160809","-5.34","-3.11","-55.58","49.09","-0.2","-90.02","12380"
"20240415","603928.SH","兴业股份","化工原料","江苏","23.25","2.02","2.02","18.53","10.93","4.07","5.48","2.72","0.32","7.48","1.32","20161212","6.29","3.12","-17.55","-27.3","16.14","5.7","10928"
"20240415","300381.SZ","溢多利","化学制药","广东","143.25","4.87","4.9","30.19","17.34","6.18","16.18","3.3","0.03","5.36","0.9","20140128","5.24","1.07","-37.01","-53.51","45.98","3.17","19657"
"20240415","603356.SH","华菱精工","运输设备","安徽","0","1.33","1.33","18.74","9.53","5.62","3.09","2.32","-0.31","5.54","2.09","20180124","2.63","1.97","-12.95","-954.65","5.81","-4.61","9669"
"20240415","870199.BJ","倍益康","家用电器","四川","19.78","0.17","0.68","6.1","4.88","0.28","3.34","4.9","0.47","7.55","1.65","20221201","0.92","1.35","-9.57","-40.65","36.31","12.88","11635"
"20240415","301055.SZ","张小泉","家居用品","浙江","151.05","0.58","1.56","9.38","4.08","3.97","3.15","2.02","0.06","4.21","2.84","20210906","1.55","0.99","-13.78","-77.41","35.27","2.18","10045"
"20240415","301045.SZ","天禄科技","元器件","江苏","100.9","0.55","1.1","10.91","7.54","2.27","3.78","3.42","0.14","8.47","2.06","20210813","3.56","3.22","-15.85","-64.31","17.69","3.17","8670"
"20240415","300072.SZ","海新能科","环境保护","北京","0","23.29","23.5","134.93","65.42","31.5","10.38","0.44","-0.13","2.87","0.8","20100427","28.34","1.21","-19.5","-12.06","1.52","-8.75","44066"
"20240415","001337.SZ","四川黄金","黄金","四川","57.69","2.88","4.2","18.52","7.76","1.62","4.45","1.06","0.51","3.23","8.96","20230303","4.36","1.04","33.13","6.16","51.19","33.53","33054"
"20240415","301125.SZ","腾亚精工","机械基件","江苏","36.72","0.42","1.01","10.35","3.32","2.97","4.19","4.14","0.26","5.96","2.14","20220608","0.59","0.58","3.48","-32.07","29.89","7.37","13476"
"20240415","605218.SH","伟时电子","元器件","江苏","41.8","2.13","2.13","17.48","12.4","2.87","6.39","3","0.31","5.85","2.94","20200928","3.82","1.8","9.79","-14.18","18.4","5.85","12807"
"20240415","300030.SZ","阳普医疗","医疗保健","广东","326.91","2.71","3.09","14.73","7.16","3.2","3.99","1.29","0.01","2.55","1.76","20091225","0.33","0.11","-10.79","105.51","40.06","1.17","27800"
"20240415","300461.SZ","田中精机","专用机械","浙江","248.85","0.82","1.56","9.22","4.34","1.59","7.02","4.51","0.07","4.34","3.63","20150519","-1.76","-1.13","36.43","115.56","33.25","-0.5","10736"
"20240415","603269.SH","海鸥股份","机械基件","江苏","36.36","1.58","1.58","34.13","29.36","2.87","3.07","1.95","0.24","5.98","1.91","20170517","4.23","2.68","4.43","-6.09","27.44","4.47","8935"
"20240415","603089.SH","正裕工业","汽车配件","浙江","22.33","2.24","2.24","26.89","11.15","8.01","3.71","1.66","0.3","5.13","1.7","20170126","4.74","2.12","-3.15","-18.43","26.02","5.77","10544"
"20240415","300654.SZ","世纪天鸿","出版业","山东","84.57","3.22","3.64","11.24","9.54","0.47","1.98","0.54","0.12","2.26","4.36","20170926","2.22","0.61","17.2","18.86","37.15","8.55","32688"
"20240415","600992.SH","贵绳股份","钢加工","贵州","88.81","2.45","2.45","33.49","17.08","4.05","8.4","3.43","0.14","6.13","2","20040514","3.3","1.34","-8.3","48.38","10.66","1.55","38505"
"20240415","002310.SZ","东方园林","建筑工程","北京","0","26.84","26.85","395.03","208.77","11.9","16.62","0.62","-0.73","1.1","1.32","20091127","-21.41","-0.8","-49.54","-19.74","-13.9","-112.81","111000"
"20240415","837046.BJ","亿能电力","电气设备","江苏","33.61","0.32","0.72","4.1","3.72","0.17","0.68","0.94","0.16","3.3","2.21","20221013","0.82","1.14","10.99","-27.74","19.9","7.6","2602"
"20240415","300380.SZ","安硕信息","软件服务","上海","0","1.27","1.38","10.41","9.37","0.21","1.8","1.3","-0.24","2.67","5.38","20140128","0.32","0.23","7.38","-1354.7","24.01","-9","22727"
"20240415","600626.SH","申达股份","汽车配件","上海","0","8.52","13.21","106.56","52.75","28.45","15.6","1.18","-0.18","2.49","1.07","19930107","-2.09","-0.16","4.36","-66.05","6.34","-3.47","42582"
"20240415","002716.SZ","湖南白银","小金属","湖南","0","22.1","26.91","40.59","17.65","10.33","25.06","0.93","-0.01","0.82","4.6","20140128","-31.37","-1.17","56.45","80.35","3.79","-0.55","67413"
"20240415","000678.SZ","襄阳轴承","汽车配件","湖北","0","4.6","4.6","25.6","11.99","9.65","7.33","1.6","-0.1","1.81","2.63","19970106","-4.16","-0.9","29.07","46.76","8.49","-4.01","47381"
"20240415","301063.SZ","海锅股份","电气设备","江苏","19.33","0.61","1.04","22.41","17.48","3.37","9.92","9.51","0.66","14.83","1","20210924","4.1","3.93","-2.75","-12.4","13.56","6.3","8024"
"20240415","603392.SH","万泰生物","生物制药","北京","72.47","12.68","12.68","157.15","103.02","17.96","33.12","2.61","0.99","10.02","7.12","20200429","75.75","5.97","-50.73","-73.65","85.63","22.62","49035"
"20240415","300903.SZ","科翔股份","元器件","广东","0","3.3","4.15","69.15","35.4","20.95","16.03","3.87","-0.15","5.54","1.15","20201105","2.65","0.64","13.39","-193","9.56","-3.08","29824"
"20240415","600135.SH","乐凯胶片","化工原料","河北","0","5.53","5.53","35.85","24.83","5.32","11.68","2.11","-0.08","4.51","1.27","19980122","4.36","0.79","-2.9","-177.33","14.92","-2.11","28232"
"20240415","688691.SH","C灿芯","半导体","上海","33.48","0.24","1.2","13.54","11.31","0.31","4.18","3.49","1.42","11.17","4.26","20240411","2.88","2.4","2.99","79.7","26.17","12.71","26311"
"20240415","600152.SH","维科技术","电气设备","浙江","0","5.29","5.29","31.97","16.23","9.83","15","2.84","-0.15","3.47","1.51","19980609","-3.32","-0.63","-34.85","-706.3","6.06","-7.4","61629"
"20240415","300081.SZ","恒信东方","文教休闲","北京","0","5.07","6.05","18.6","7.02","0.3","22.05","3.65","-0.17","2.87","2.17","20100520","-10.38","-1.72","50.97","19.78","23.94","-38.93","59651"
"20240415","688560.SH","明冠新材","电气设备","江西","0","2.01","2.01","34.07","26.05","4.32","23.28","11.57","-0.12","14.24","0.83","20201224","4.75","2.36","-19.82","-122.76","6.49","-1.75","11276"
"20240415","002137.SZ","实益达","元器件","深圳","59.94","3.96","5.78","19.62","7.41","1.23","9.04","1.56","0.06","2.66","1.8","20070613","-0.28","-0.05","-13.92","-77.13","22.02","9.55","55513"
"20240415","605567.SH","春雪食品","食品","山东","60.46","1.24","2","21.71","9.99","7.81","6.12","3.06","0.1","5.61","1.51","20211013","3.12","1.56","14.81","-73.02","7.1","1","17756"
"20240415","002647.SZ","仁东控股","多元金融","广东","0","5.6","5.6","43.94","28.62","2.07","1.91","0.34","-0.23","0.1","40.1","20111228","-6.16","-1.1","5.01","-48.6","15.05","-9.51","81840"
"20240415","605228.SH","神通科技","汽车配件","浙江","133.69","4.21","4.25","28.38","17.85","6.08","6.54","1.54","0.05","3.54","2.7","20210120","4.09","0.96","5.86","-38.24","17.83","2.17","17606"
"20240415","301395.SZ","仁信新材","化工原料","广东","57.18","0.36","1.45","19.34","14.69","3.81","9.68","6.68","0.22","11.24","1.23","20230703","4.51","3.11","0","0","2.7","1.77","24670"
"20240415","301185.SZ","鸥玛软件","软件服务","山东","39.82","0.86","1.53","10.34","8.17","0.42","5.74","3.74","0.31","6.55","2.55","20211119","2.31","1.5","38.35","34.61","64.98","33.92","14994"
"20240415","301418.SZ","协昌科技","电气设备","江苏","26.07","0.18","0.73","17.26","16.48","0.61","8.52","11.62","1.32","21.78","1.64","20230821","6.45","8.79","0","0","31.39","19.52","12561"
"20240415","603682.SH","锦和商管","房产服务","上海","20.56","4.72","4.72","56.37","4.52","0.03","6.01","1.27","0.21","2.37","1.81","20200421","-0.75","-0.16","17.04","1.85","28.68","8.06","20728"
"20240415","688013.SH","天臣医疗","医疗保健","江苏","28.46","0.81","0.81","5.87","4.46","0.68","4.07","5.02","0.41","7.11","2.18","20200928","0.88","1.09","7.98","4.15","56.87","18.22","5650"
"20240415","603311.SH","金海高科","家用电器","浙江","33.24","2.36","2.36","15.66","10.07","3.46","4.89","2.07","0.18","5.24","1.55","20150518","4.73","2","-2.39","-49.58","24.24","7.45","17242"
"20240415","688030.SH","山石网科","软件服务","江苏","0","1.8","1.8","18.52","13.74","2.42","12.53","6.95","-1.33","5.89","1.9","20190930","-4.08","-2.27","11.02","-31.42","67.37","-26.72","7596"
"20240415","000816.SZ","智慧农业","农用机械","江苏","194.69","14.37","14.47","35.64","11.05","7.17","13","0.9","0.01","1.5","1.64","19970818","-6.94","-0.48","16.61","-50.41","12.62","2.37","118195"
"20240415","301107.SZ","瑜欣电子","机械基件","重庆","22.57","0.21","0.73","11.32","7.59","2.16","5.31","7.23","0.76","12.52","1.83","20220524","2.78","3.79","-5.56","-0.32","26.67","13.48","9460"
"20240415","603798.SH","康普顿","石油加工","山东","39.86","2.56","2.56","13.08","8.64","2.77","1.76","0.69","0.19","4.41","2.26","20160406","6.31","2.46","52.15","24.18","19.72","5.62","24000"
"20240415","300344.SZ","立方数科","软件服务","安徽","0","6.39","6.42","6.03","4.26","0.03","4.73","0.74","-0.09","0.7","5.13","20120801","-7.02","-1.09","-24.42","29.76","5.17","-20.46","33713"
"20240415","001317.SZ","三羊马","仓储物流","重庆","93.49","0.3","0.8","13.84","6.46","1.22","4.44","5.54","0.22","10.07","2.74","20211130","2.44","3.05","14.79","-8.97","7.47","2.53","22735"
"20240415","300275.SZ","梅安森","工程机械","重庆","52.86","2.49","3.02","12.86","7.35","1.7","3.04","1","0.12","2.74","3.02","20111102","1.71","0.57","25.78","42.81","42.22","12","13199"
"20240415","301390.SZ","经纬股份","建筑工程","浙江","54.26","0.15","0.6","11.01","9.66","0.11","5.48","9.13","0.48","15.31","1.96","20230508","3.01","5.01","0","0","32.77","8.25","6387"
"20240415","002981.SZ","朝阳科技","元器件","广东","26.06","0.85","0.96","16.11","8.19","4.28","4.01","4.18","0.8","8.94","3.1","20200417","3.33","3.47","2.18","89.56","22.91","7.67","14051"
"20240415","002107.SZ","沃华医药","中成药","山东","42.43","5.7","5.77","11.45","6.73","3.83","0","0","0.1","1.39","3.1","20070124","1.84","0.32","-10.38","-45.27","74.44","5.13","40262"
"20240415","001300.SZ","三柏硕","文教休闲","山东","178.99","0.66","2.44","12.1","9.49","1.46","6.15","2.52","0.05","4.49","2.64","20221019","2.06","0.84","-44.94","-87.25","25.42","4.17","20497"
"20240415","870204.BJ","沪江材料","塑料","江苏","27.88","0.38","0.73","5.63","2.87","1.57","2.22","3.06","0.29","6.37","1.69","20220118","1.41","1.95","-6.24","12.83","30.98","10.49","3969"
"20240415","600791.SH","京能置业","全国地产","北京","0","4.52","4.53","214.76","207.03","0.16","0.11","0.03","-0.52","2.18","1.53","19970130","3.01","0.66","90.38","-246.27","7.47","-16.57","20790"
"20240415","000573.SZ","粤宏远Ａ","电气设备","广东","25.11","6.33","6.38","23.59","13.71","0.61","5.41","0.85","0.1","2.62","0.99","19940815","2.35","0.37","-62.82","59.04","14.16","17.46","49092"
"20240415","000626.SZ","远大控股","商贸代理","江苏","0","5.02","5.09","97.41","74.46","5.86","13.47","2.65","-0.06","5.89","0.91","19961128","11.53","2.27","5.73","-127.15","0.52","-0.01","24475"
"20240415","688314.SH","康拓医疗","医疗保健","陕西","20.81","0.37","0.81","6.76","4.27","1.24","2.99","3.68","0.93","7.23","2.68","20210518","1.65","2.03","14.62","-0.23","81.18","27.08","4712"
"20240415","002345.SZ","潮宏基","服饰","广东","14.27","8.68","8.89","57.34","40.81","4.89","13.57","1.53","0.35","4.16","1.61","20100128","13.19","1.48","33.07","33.28","26.75","7.02","25080"
"20240415","002209.SZ","达 意 隆","轻工机械","广东","34.96","1.54","1.99","20.51","15.57","3.11","2.43","1.22","0.24","3.22","2.54","20080130","1.78","0.89","11.89","108.59","24.1","3.63","26531"
"20240415","300786.SZ","国林科技","环境保护","山东","0","1.44","1.84","17.49","9.34","6.25","6.32","3.44","-0.02","6.76","1.64","20190723","3.8","2.07","32.61","-137.85","28.67","-2.06","13033"
"20240415","688671.SH","碧兴物联","环境保护","深圳","71.5","0.18","0.79","13.59","13.18","0.18","9.06","11.54","0.29","14.56","1.49","20230809","1.4","1.78","0","0","33.88","8.16","11000"
"20240415","000710.SZ","贝瑞基因","医疗保健","四川","0","3.05","3.54","30.91","16.78","7.71","12.11","3.43","-0.38","6.12","1.26","19970422","5.49","1.55","-17.82","-733.37","45.24","-15.38","53299"
"20240415","002535.SZ","林州重机","工程机械","河南","27.39","4.97","8.02","40.15","15.61","13.48","17.84","2.23","0.11","0.61","6.68","20110111","-21.88","-2.73","64.68","6206.15","25.62","7.72","54572"
"20240415","300597.SZ","吉大通信","通信设备","吉林","111.9","2.71","2.73","13.89","11.39","1.01","3.81","1.4","0.05","3.99","1.68","20170123","3.9","1.43","5.29","-37.71","20.55","3.4","23434"
"20240415","603086.SH","先达股份","农药化肥","山东","135.26","4.35","4.35","32.57","18.37","11.31","1.53","0.35","0.02","4.88","0.89","20170511","14","3.22","-16.43","-96.77","14.46","0.58","22413"
"20240415","301360.SZ","荣旗科技","专用机械","江苏","161.72","0.13","0.53","13.85","12.74","1","8.81","16.52","0.22","20.8","1.99","20230425","1.6","3","0","0","30.89","3.6","11186"
"20240415","600802.SH","福建水泥","水泥","福建","0","4.58","4.58","39.96","4.45","24","1.95","0.43","-0.5","2.8","1.2","19940103","1.92","0.42","-21.14","-14.73","-7.01","-19.61","43179"
"20240415","300299.SZ","富春股份","互联网","福建","345.33","6.48","6.91","10.72","5.06","0.22","2.15","0.31","0.01","0.84","4.91","20120319","-3.46","-0.5","-10.3","-74.66","42.95","2.95","48333"
"20240415","002771.SZ","真视通","软件服务","北京","0","1.71","2.1","10.26","7.42","0.9","1.47","0.7","-0.3","3.15","5.54","20150629","2.53","1.21","-40.78","-1276.71","16.9","-31.64","23387"
"20240415","600336.SH","澳柯玛","家用电器","山东","26.84","7.98","7.98","76.72","48.19","10.87","11.78","1.48","0.14","3.18","1.53","20001229","4.37","0.55","-0.71","-28.68","13.81","1.6","47605"
"20240415","600590.SH","泰豪科技","电气设备","江西","21.32","8.44","8.53","134.91","96.83","6.37","21.34","2.5","0.17","4.25","1.14","20020703","5.37","0.63","1.34","-44","21.59","8.25","47027"
"20240415","600774.SH","汉商集团","化学制药","湖北","21.62","2.95","2.95","35.28","6.97","12.52","9.6","3.25","0.23","5.7","1.18","19961108","4.18","1.42","-0.74","4.96","60.46","6.31","12909"
"20240415","301507.SZ","民生健康","化学制药","浙江","38.77","0.89","3.57","16.39","11.69","1.7","9.5","2.67","0.29","4.13","2.87","20230905","1.5","0.42","0","0","62.75","16.81","46427"
"20240415","600156.SH","华升股份","纺织","湖南","76.32","4.02","4.02","9.41","4.05","2.47","1.48","0.37","0.05","1.15","3.46","19980527","-1.22","-0.3","-36.17","110.08","10","1.8","31762"
"20240415","603065.SH","宿迁联盛","化工原料","江苏","51.19","1.95","4.19","30.23","10.54","9.19","9.96","2.38","0.14","4.95","1.91","20230321","5.93","1.42","0","0","19.91","5.36","14091"
"20240415","688720.SH","艾森股份","半导体","江苏","111.26","0.17","0.88","7.06","3.22","1.93","2.7","3.06","0.21","11.53","2.71","20231206","0.99","1.13","0","0","28.4","7.48","20702"
"20240415","300876.SZ","蒙泰高新","化纤","广东","75.41","0.68","0.96","14.68","5.01","4.08","4.58","4.77","0.22","8.7","1.94","20200824","2.4","2.5","15.26","-56.74","18.52","4.34","6896"
"20240415","300419.SZ","浩丰科技","软件服务","北京","108.13","3.68","3.68","10.83","7.99","1.11","5.69","1.55","0.04","1.7","3.09","20150122","-3.35","-0.91","-29.82","13.47","24.42","3.96","31429"
"20240415","300515.SZ","三德科技","电器仪表","湖南","24.9","1.84","2.06","11.31","8.6","2.23","1.67","0.81","0.26","3.53","2.41","20160608","3.09","1.5","25.08","-15.01","59.66","16.77","12487"
"20240415","688221.SH","前沿生物-U","生物制药","江苏","0","2.15","3.75","21.4","11.03","0.94","27.23","7.27","-0.88","3.59","1.67","20201028","-17.55","-4.69","34.82","7.79","29","-287.93","15219"
"20240415","688418.SH","震有科技","通信设备","深圳","0","1.94","1.94","18.81","15.57","0.43","8.62","4.45","-0.22","4.3","3.93","20200722","-1.79","-0.93","42.35","54.34","42.47","-8.74","11512"
"20240415","300565.SZ","科信技术","通信设备","深圳","0","2.08","2.5","15.75","5.19","7.76","2.5","1","-0.52","2.07","4.92","20161122","-0.64","-0.25","-41.05","-539.25","18.47","-27.95","31725"
"20240415","603363.SH","傲农生物","饲料","福建","0","7.37","8.7","165.41","42.07","62.53","34.57","3.97","-1.49","1.22","3.28","20170926","-32.63","-3.75","-1.47","-125.22","-2.2","-10.1","74230"
"20240415","300172.SZ","中电环保","环境保护","江苏","44.47","5.24","6.77","28.92","19.34","1.53","0.44","0.07","0.13","2.7","2.09","20110201","9.89","1.46","-1.7","12.55","24.46","7.97","60735"
"20240415","300486.SZ","东杰智能","专用机械","山西","0","3.96","4.07","35.6","22.93","3.91","6.18","1.52","-0.02","3.85","1.21","20150630","4.98","1.22","-25.25","-112.46","20.36","-1.23","25249"
"20240415","300913.SZ","兆龙互连","通信设备","浙江","89.63","2.11","2.58","12","7.76","2.75","3.15","1.22","0.27","4.03","8.07","20201207","4.23","1.64","-9.18","-30.4","15.02","6.13","28797"
"20240415","300968.SZ","格林精密","元器件","广东","58.32","4.13","4.13","22.03","16.08","5","8.74","2.11","0.1","4.56","1.74","20210415","4.9","1.19","-25.27","-53.51","19.79","4.99","27341"
"20240415","300127.SZ","银河磁体","矿物制品","四川","32.56","2.31","3.23","15.82","12.43","3.11","4.96","1.54","0.5","4.43","3.66","20101013","4.51","1.4","-16.95","-6.1","32.21","19.54","26384"
"20240415","002343.SZ","慈文传媒","影视音像","江西","111.88","4.75","4.75","11.71","10.44","0.22","8.52","1.79","0.05","2.03","3.72","20100126","-5.32","-1.12","11.6","-56.62","5.14","5.79","33659"
"20240415","300289.SZ","利德曼","医疗保健","北京","151.81","4.17","5.44","19.38","11.06","4.19","6.11","1.12","0.03","3.2","1.34","20120216","5.13","0.94","-34.62","127.26","57.4","4.91","20324"
"20240415","300838.SZ","浙江力诺","机械基件","浙江","15.57","1.02","1.37","14.57","10.38","3.34","3.61","2.63","0.59","7.34","1.65","20200608","4.21","3.07","11.82","8.95","24.98","10","11722"
"20240415","833580.BJ","科创新材","其他建材","河南","25.93","0.56","0.86","3.56","2.35","0.73","1.16","1.35","0.15","3.85","1.37","20220513","1.13","1.31","-4.26","-11.75","37.86","18.08","4978"
"20240415","002360.SZ","同德化工","化工原料","山西","11.88","3.19","4.02","40.06","12.31","3.21","0.66","0.16","0.37","4.53","1.31","20100303","11.86","2.95","-9.87","4.37","42.58","20.79","17000"
"20240415","301368.SZ","丰立智能","机械基件","浙江","119.2","0.64","1.2","12.02","6.87","3.45","6.65","5.53","0.25","8.13","4.82","20221215","1.66","1.38","-9.56","-30.33","18.91","9.35","25264"
"20240415","300971.SZ","博亚精工","机械基件","湖北","27.95","0.55","0.84","13.55","9.23","2.4","4.66","5.55","0.48","11.31","1.57","20210415","3.24","3.86","11.1","3.69","41.52","13.19","13083"
"20240415","002889.SZ","东方嘉盛","仓储物流","深圳","18.98","1.25","1.93","46.93","38.36","1.86","4.84","2.51","0.8","11.41","1.77","20170731","14.73","7.63","-14.23","0.99","14.04","8.33","17731"
"20240415","003001.SZ","中岩大地","建筑工程","北京","99.46","0.49","1.27","20.08","17.17","1.34","7.63","6","0.1","9.16","1.42","20201013","2.56","2.01","5.41","127.88","16.68","0.98","11493"
"20240415","300932.SZ","三友联众","电气设备","广东","44.64","1.25","1.76","28.36","13.78","9.64","9.79","5.57","0.18","9.66","1.09","20210122","5.18","2.95","-4.02","-47.41","19.5","2.34","12369"
"20240415","688680.SH","海优新材","塑料","上海","0","0.84","0.84","64.91","51.7","6.98","16.24","19.32","-0.9","26.07","1.47","20210122","4.7","5.6","-4.43","-156.47","4.97","-1.91","8483"
"20240415","301203.SZ","国泰环保","环境保护","浙江","15.89","0.31","0.8","14.9","12.3","0.14","8.95","11.19","1.54","17.62","1.69","20230404","4.04","5.06","0","0","61.16","49.04","14467"
"20240415","301332.SZ","德尔玛","家用电器","广东","35.53","0.9","4.62","44.22","30.91","3.4","17.07","3.7","0.24","6.02","1.7","20230518","5.71","1.24","0","0","31.01","4.22","26234"
"20240415","300093.SZ","金刚光伏","电气设备","甘肃","0","2.15","2.16","33.16","7.28","8.71","4.08","1.89","-0.8","-0.61","-24.73","20100708","-8","-3.7","36.48","-16.29","-4.67","-48.74","21451"
"20240415","300727.SZ","润禾材料","化工原料","浙江","34.78","1.14","1.28","15.57","10.21","4.43","2.58","2.02","0.48","6.47","3.42","20171127","3.7","2.9","-7.85","-14.52","26.64","7.14","13823"
"20240415","300992.SZ","泰福泵业","机械基件","浙江","29.06","0.44","0.91","15.72","9.73","2.74","2.79","3.08","0.42","8.43","1.94","20210525","3.58","3.95","21.05","-34.28","24.43","7.85","8553"
"20240415","300337.SZ","银邦股份","铝","江苏","80.68","7.11","8.22","44.94","25.86","10.17","5.71","0.7","0.08","1.99","3.18","20120718","1.69","0.21","12.99","-4.19","10.51","1.42","51315"
"20240415","688058.SH","宝兰德","软件服务","北京","1069.36","0.56","0.56","9.32","8.13","0.78","7.13","12.73","0.02","15.26","2.1","20191101","1.1","1.97","32.6","104.61","88.7","-0.5","4449"
"20240415","301013.SZ","利和兴","专用机械","深圳","662.31","1.66","2.34","14.24","7.39","3.54","3.57","1.53","0.01","3.76","2.9","20210629","2.53","1.08","41.07","115.21","17.02","0.66","19191"
"20240415","002098.SZ","浔兴股份","服饰","福建","14.42","3.58","3.58","18.82","9.78","5.68","3.13","0.87","0.28","3.15","1.73","20061222","3.87","1.08","-11.02","37.82","35.72","6.93","18049"
"20240415","300798.SZ","锦鸡股份","染料涂料","江苏","80.61","3.7","4.69","23.13","12.26","1.86","2.42","0.52","0.07","3.04","2.21","20191122","5.94","1.27","-1.12","55.31","14.28","4.13","12607"
"20240415","002820.SZ","桂发祥","食品","天津","27.97","1.95","2.01","10.58","7.2","1.88","4.38","2.18","0.3","4.89","1.74","20161118","2.75","1.37","113.2","187.54","46.04","12.11","21051"
"20240415","301396.SZ","宏景科技","软件服务","广东","367.55","0.47","1.1","19.34","17.21","0.14","8.99","8.2","0.04","11.39","1.66","20221111","2.1","1.92","-4.69","-85.22","23.27","1.03","11881"
"20240415","300184.SZ","力源信息","元器件","湖北","53.87","10.48","11.54","56.81","46.58","2","24.16","2.09","0.07","3.17","1.48","20110222","-2.15","-0.19","-31.09","-65.25","9.27","1.74","83000"
"20240415","603073.SH","彩蝶实业","纺织","浙江","17.25","0.37","1.16","15.61","10.15","3.95","7.19","6.2","0.78","10.91","1.5","20230316","3.96","3.41","0","0","24.3","16.02","12393"
"20240415","600683.SH","京投发展","区域地产","浙江","0","7.41","7.41","595.48","496.66","0.72","3.28","0.44","-1.33","2.49","1.64","19931025","3.12","0.42","91.65","-425.91","7.6","-9.87","36532"
"20240415","870299.BJ","灿能电力","电气设备","江苏","32.17","0.29","0.9","3.1","2.61","0.39","0.94","1.04","0.15","3.22","2.02","20220610","0.81","0.9","14.93","11.39","58.52","20.82","11851"
"20240415","603577.SH","汇金通","电气设备","山东","90.7","2.88","3.39","61.56","45.04","11.35","9.52","2.81","0.08","5.31","1.32","20161222","4.23","1.25","13.42","-33.49","11.16","0.75","18076"
"20240415","300935.SZ","盈建科","软件服务","北京","0","0.45","0.79","9.35","8.68","0.02","7.22","9.09","-0.51","11.18","1.46","20210120","0.59","0.75","-2.9","-43.83","92.35","-24.73","10999"
"20240415","300272.SZ","开能健康","家用电器","上海","16.2","4.31","5.77","28.16","15.28","2.31","0.74","0.13","0.23","2.03","2.39","20111102","4.77","0.83","-0.14","44.3","39.19","11.92","22808"
"20240415","301060.SZ","兰卫医学","医疗保健","上海","0","1.8","4.01","30.82","24.53","4.42","5.54","1.38","-0.002","4.82","2.01","20210913","8.91","2.22","-59.15","-100.15","24.49","-0.74","30704"
"20240415","002105.SZ","信隆健康","摩托车","深圳","55.64","3.64","3.68","17.04","10.45","4.48","0.55","0.15","0.06","2.56","1.74","20070112","4.17","1.13","-49.72","-88.23","18.19","2.52","21634"
"20240415","430564.BJ","天润科技","软件服务","陕西","0","0.21","0.75","3.7","3.34","0.12","1.21","1.63","-0.11","4.32","2.01","20220617","0.91","1.22","-30.89","-139.83","20.37","-10.53","11819"
"20240415","001366.SZ","播恩集团","饲料","江西","41.03","0.56","1.61","10.19","5.97","1.19","3.73","2.32","0.22","5.26","2.21","20230307","2.75","1.71","0","0","13.97","3.08","17205"
"20240415","603183.SH","建研院","建筑工程","江苏","40.4","5.01","5.01","19.14","8.37","5.2","3.58","0.72","0.06","2.99","1.11","20170905","6.18","1.23","16.96","367.99","49.53","6.86","23675"
"20240415","301281.SZ","科源制药","化学制药","山东","34.66","0.63","1.08","14.7","8.79","3.02","9.1","8.4","0.76","12.29","2.01","20230404","2.66","2.45","1.07","-15.6","47.25","17.21","14003"
"20240415","000982.SZ","中银绒业","电气设备","宁夏","0","42.62","42.62","14.58","9.5","3.22","45.11","1.06","-0.03","0.25","4.55","20000706","-76.95","-1.81","-20.47","-1416.11","14.91","-28.31","116164"
"20240415","300829.SZ","金丹科技","食品","河南","21.73","1.2","1.81","33.45","11.82","11.37","6.05","3.35","0.52","8.86","1.72","20200422","7.32","4.05","-8.01","-12.15","19.62","8.32","16733"
"20240415","300943.SZ","春晖智控","机械基件","浙江","26.77","1.23","2.04","11.81","8.55","0.92","2.33","1.14","0.28","4.56","2.21","20210210","4.31","2.12","-9.62","16.66","25.02","16.82","16943"
"20240415","000659.SZ","珠海中富","广告包装","广东","22.08","12.86","12.86","20.53","4.67","10.72","2.81","0.22","0.04","0.34","5.22","19961203","-15.88","-1.24","4.53","344.4","27.71","7.17","41334"
"20240415","300386.SZ","飞天诚信","软件服务","北京","0","2.46","4.18","17.42","10.74","0.15","3.56","0.85","-0.41","3.69","1.73","20140626","6.49","1.55","-14.88","-42.28","32.9","-23.3","31679"
"20240415","600353.SH","旭光电子","元器件","四川","54.07","8.29","8.33","29.98","19.71","4.72","1.83","0.22","0.13","2.1","2.87","20021120","6.14","0.74","15.38","-7.39","26.7","8.54","29601"
